Ano de Edição,Colaborador,Editora,ISBN,Ano,Edição,Origem,Formato,Encadernação,Idioma,País,Páginas,preço,nome,categoria
2020.0,"Autor:KIM, GENE|Autor:BEHR, KEVIN|Autor:SPAFFORD, GEORGE",ALTA BOOKS -,8550814067,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,432.0,84.9,O PROJETO FÊNIX – EDIÇÃO COMEMORATIVA,Informática e Tecnologia
2021.0,"Autor:WITHEE, ROSEMARIE",ALTA BOOKS -,6555203757,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,384.0,79.9,MICROSOFT TEAMS PARA LEIGOS,Informática e Tecnologia
2019.0,"Autor:ENNIS, GARTH|Tradutor:ASSIS, ÉRICO|Ilustrador:CERMAK, CRAIG",MYTHOS EDITORA,8578672623,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,204.0,69.9,RONDA VERMELHA,HQs
2017.0,"Autor:COUTO, MOZART|Ilustrador:DEODATO JR, MIKE",MYTHOS EDITORA,8578672593,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,84.0,34.9,RAMTHAR,HQs
2021.0,"Autor:FREEMAN, EMILY",ALTA BOOKS -,855081573X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,69.9,DEVOPS PARA LEIGOS,Informática e Tecnologia
2019.0,"Autor:SOUSA, MAURICIO DE|Ilustrador:SOUSA, MAURICIO DE",PANINI LIVROS,8542626346,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,296.0,17.0,SUPERALMANAQUE DA TURMA DA MÔNICA,HQs
2016.0,"Autor:MARQUES, MARCOS PAULO|Autor:MARTINS, THIAGO MORAES",EDITORA VENETA,8563137611,2016.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,80.0,46.72,A SEREIA DE MONGAGUÁ,HQs
2019.0,"Autor:KING, TOM|Ilustrador:MANN, CLAY",PANINI LIVROS,8542625293,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,24.0,9.9,HERÓIS EM CRISE - 2,HQs
2020.0,"Autor:ONE|Ilustrador:MURATA, YUSUKE",PANINI LIVROS,8542629388,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,24.9,ONE PUNCH MAN - 20,HQs
2020.0,"Ilustrador:ESPIN, SALVADOR|Autor:HASTINGS, CHRISTOPHER",PANINI LIVROS,8542627601,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,9.9,DEADPOOL - 11,HQs
2020.0,"Autor:JOHNS, GEOFF|Ilustrador:EAGLESHAM, DALE",PANINI LIVROS,8542629515,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,9.9,SHAZAM!: RENASCIMENTO - 4,HQs
2020.0,"Autor:TORIYAMA, AKIRA|Ilustrador:TOYOTARO",PANINI LIVROS,8542626516,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,22.9,DRAGON BALL SUPER - 9,HQs
2019.0,"Autor:KING, TOM|Ilustrador:MANN, CLAY",PANINI LIVROS,8542625722,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,9.9,HEROIS EM CRISE - 3,HQs
2020.0,"Autor:TORIYAMA, AKIRA|Ilustrador:TOYOTARO",PANINI LIVROS,8542629299,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,22.9,DRAGON BALL SUPER - 10,HQs
2020.0,"Autor:SOUSA, MAURICIO DE|Ilustrador:SOUSA, MAURICIO DE",PANINI LIVROS,8542618556,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,11.0,TURMA DA MÔNICA JOVEM - 40,HQs
2020.0,"Autor:SOUSA, MAURICIO DE|Ilustrador:SOUSA, MAURICIO DE",PANINI LIVROS,8542628101,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,11.9,TURMA DA MÔNICA JOVEM (2ª SÉRIE) - 43,HQs
2020.0,"Autor:ORWELL, GEORGE|Ilustrador:NESTI, FIDO|Adaptador:NESTI, FIDO",QUADRINHOS NA CIA,8535932526,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,84.9,1984 (EDIÇÃO EM QUADRINHOS),HQs
2013.0,"Autor:SCHULZ, CHARLES M.|Tradutor:BOIDE, ALEXANDRE",L&PM EDITORES,852543017X,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,19.9,PEANUTS: É PARA ISSO QUE SERVEM OS AMIGOS,HQs
2012.0,"Autor:NAKAZAWA, KEIJI",CONRAD DO BRASIL,8576165198,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,36.9,GEN PÉS DESCALÇOS - VOLUME 5,HQs
2019.0,"Autor:AHMED, SALADIN|Ilustrador:GARRON, JAVIER",PANINI LIVROS,8542625617,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,24.9,MILES MORALES: HOMEM ARANHA - 1,HQs
2017.0,Autor:PANINI,PANINI LIVROS,8542602870,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,212.0,140.0,MEMÓRIAS DO MAURICIO,HQs
2016.0,"Tradutor:CIPOLLA, MARCELO BRANDAO|Autor:BYRNE, EUGENE|Autor:GURR, SIMON",SEOMAN,8555030358,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,104.0,36.0,DARWIN UMA BIOGRAFIA EM QUADRINHOS,HQs
2016.0,"Autor:CALÇA, RAFAEL",SESI-SP EDITORA,8550400955,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,32.0,CRÔNICAS DA TERRA DA GAROA,HQs
2016.0,"Autor:FAHEY, SEAMUS KEVIN|Autor:, RUBINE|Autor:CRALEY, ZACH",COQUETEL - EDIOURO,855546045X,2016.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,132.0,44.9,HEROES VINGANÇA,HQs
2019.0,"Autor:TORIYAMA, AKIRA|Ilustrador:TOYOTARO",PANINI LIVROS,8542619889,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,21.9,DRAGON BALL SUPER - 8,HQs
2021.0,"Autor:ROSA, JOAO GUIMARAES",QUADRINHOS NA CIA,6559210049,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,184.0,89.9,GRANDE SERTÃO: VEREDAS (EDIÇÃO EM QUADRINHOS),HQs
2008.0,"Autor:IOTTI, CARLOS HENRIQUE",L&PM EDITORES,8525418382,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,36.0,TEM OUTRO POR DENTRO,HQs
2010.0,"Autor:WATTERSON, BILL",CONRAD DO BRASIL,8576163780,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,49.9,CALVIN E HAROLDO VOLUME 2,HQs
2014.0,"Ilustrador:ZIRCHER, PATRICK|Autor:KINDT, MATT",DC COMICS,1401250122,2014.0,1.0,Importado,LIVRO,BROCHURA,INGLÊS,ESTADOS UNIDOS,144.0,50.0,"SUICIDE SQUAD, V.5 - WALLED IN",HQs
2014.0,"Autor:NAKAZAWA, KEIJI|Tradutor:SADA, DRIK",CONRAD DO BRASIL,8576165295,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,264.0,36.9,GEN PÉS DESCALÇOS - VOLUME 7,HQs
2015.0,"Autor:NAKAZAWA, KEIJI|Tradutor:SADA, DRIK",CONRAD DO BRASIL,8576165406,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,36.9,GEN PÉS DESCALÇOS - VOLUME 8,HQs
2016.0,"Autor:GROENING, MATT",EDITORA VENETA,856313759X,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,69.9,VIDA NO INFERNO,HQs
2016.0,"Autor:MOON, FÁBIO|Autor:FRACTION, MATT",PANINI LIVROS,8565484785,2016.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,308.0,48.0,CASANOVA: GULA,HQs
2017.0,"Autor:FOLMAN, ARI|Tradutor:ZAMPIL, RAQUEL|Autor:POLONSKY, DAVID",RECORD,8501109673,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,59.9,O DIÁRIO DE ANNE FRANK EM QUADRINHOS,HQs
2019.0,"Autor:AZZARELLO, BRIAN",PANINI LIVROS,8583683948,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,248.0,74.0,ANTES DE WATCHMEN: COMEDIANTE & RORSCHACH,HQs
2019.0,"Autor:GILLEN, KIERON",PANINI LIVROS,8583683433,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,168.0,25.9,DARTH VADER – FIM DOS JOGOS,HQs
2019.0,"Autor:TORIYAMA, AKIRA",PANINI LIVROS,8542615530,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,21.9,DRAGON BALL SUPER VOL. 5,HQs
2019.0,"Autor:OKU, HIROYA|Ilustrador:OKU, HIROYA",PANINI LIVROS,8542626575,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,22.9,GIGANT - 1,HQs
2020.0,"Ilustrador:KUDRANSKI, SZYMON|Autor:ROSENBERG, MATTHEW",PANINI LIVROS,8542631471,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,20.9,JUSTICEIRO - VOLUME 3,HQs
2019.0,"Autor:DE SOUSA, MAURICIO",PANINI LIVROS,8542621824,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,14.9,TURMA DA MÔNICA - GERAÇÃO 12 – VOL. 2,HQs
2019.0,"Autor:KISHIMOTO, MASASHI",PANINI LIVROS,8542619900,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,22.9,BORUTO: NARUTO NEXT GENERATIONS VOL. 7,HQs
2019.0,"Autor:WALSH, BILL",PANINI LIVROS,854261710X,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,160.0,59.9,OS ANOS DE OURO DE MICKEY: 1944 - 1946 - VOLUME 1,HQs
2019.0,"Autor:EWING, AL|Ilustrador:MEO, SIMONE DI",PANINI LIVROS,8542623797,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,168.0,26.9,OS DEFENSORES (ONE-SHOT),HQs
2007.0,"Autor:SCHWARCZ, LILIA MORITZ|Ilustrador:SPACCA",COMPANHIA DAS LETRAS,8535911200,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,49.9,D. JOÃO CARIOCA,HQs
2019.0,"Ilustrador:ROSA, RODRIGO|Autor:FERREIRA, CARLOS",QUADRINHOS NA CIA,8535932402,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,52.9,OS SERTÕES,HQs
2015.0,"Tradutor:ASSIS, ÉRICO|Autor:MARTINS, MURILO",POLEN LIVROS,859834916X,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,19.17,EU SOU UM PASTOR ALEMÃO,HQs
2007.0,"Autor:GALHARDO, CACO",PEIROPOLIS,8575961020,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,44.0,41.0,CRÉSH!,HQs
2019.0,"Autor:KIBBLESMITH, DANIEL|Ilustrador:ORTIZ, RICARDO LOPEZ",PANINI LIVROS,8542626214,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,112.0,19.9,DEADPOOL VS. PANTERA NEGRA,HQs
2019.0,"Ilustrador:MAHNKE, DOUG|Autor:TOMASI, PETER J.",PANINI LIVROS,8542627229,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,23.9,DETECTIVE COMICS: RENASCIMENTO - VOLUME 1,HQs
2020.0,"Autor:OKU, HIROYA|Ilustrador:OKU, HIROYA",PANINI LIVROS,8542629329,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,214.0,22.9,GIGANT - 2,HQs
2020.0,"Autor:MILLER, FRANK|Ilustrador:JR., JOHN ROMITA",PANINI LIVROS,8542630165,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,72.0,19.9,SUPERMAN: ANO UM,HQs
2019.0,"Autor:HELFER, ANDREW",PANINI LIVROS,8542621042,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,104.0,32.0,DESAFIADOR: RETORNO À ETERNIDADE,HQs
2019.0,"Autor:MOENCH, DOUG",PANINI LIVROS,8542621131,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,164.0,24.9,COLEÇÃO HISTÓRICA MARVEL MESTRE DO KUNG FU VOL. 9,HQs
2021.0,Autor:DIVERSOS,CULTURAMA EDITORA,6555241527,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,29.9,HISTORIAS DE ESPORTES,HQs
2021.0,Autor:DIVERSOS,CULTURAMA EDITORA,6555242671,2021.0,1.0,Nacional,LIVRO,BROCHURA,INGLÊS,BRASIL,96.0,29.9,ENGLISH COMICS ED. 2,HQs
2021.0,Autor:NEWPOP,NEWPOP -,658679921X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,49.9,KAMEN RIDER: VOLUME 1,HQs
2021.0,Autor:NEWPOP,NEWPOP -,6586799244,2021.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,80.0,49.9,ILHA DOS CACHORROS (VOLUME ÚNICO),HQs
2021.0,"Autor:HERNANDEZ, GILBERT|Tradutor:SIQUEIRA, CRIS",EDITORA VENETA,6586691354,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,89.9,LUBA E SUA FAMÍLIA,HQs
2021.0,Autor:LAERTE|Ilustrador:LAERTE,QUADRINHOS NA CIA,6559210383,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,416.0,99.9,MANUAL DO MINOTAURO,HQs
2021.0,"Autor:MOORE, RAY|Autor:FALK, LEE|Ilustrador:MCCOY, WILSON",MYTHOS EDITORA,6559510603,2021.0,6.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,100.0,29.9,CRÔNICAS DO FANTASMA - VOLUME 6,HQs
2021.0,"Tradutor:ASSIS, ÉRICO|Autor:DUNGO, AJ",NEMO,6586128625,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,376.0,89.8,EM ONDAS,HQs
2010.0,"Autor:GALVAO, JEAN",LEYA,8562936502,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,34.0,VÓ,HQs
2010.0,"Autor:AZEVEDO, ALUISIO",PEIROPOLIS,8575961837,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,56.0,49.0,DEMÔNIOS EM QUADRINHOS,HQs
2011.0,"Autor:D'SALETE, MARCELO",LEYA.,8580441048,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,34.0,ENCRUZILHADA,HQs
2011.0,"Tradutor:MEDAUAR, CASSIUS|Autor:WANG, JEN",LEYA.,8580440939,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,46.0,KOKO BE GOOD,HQs
2011.0,"Autor:LAFAYETE, DANIEL",LEYA,8580440912,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,40.0,ULTRALAFA,HQs
2011.0,"Autor:DAVID, B.|Tradutor:CARNEIRO, MARIA CLARA",LEYA,8580441021,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,34.0,PEQUENO PIRATA,HQs
2011.0,"Autor:ROSA, RODRIGO|Autor:FERREIRA, CARLOS",LEYA,8580442958,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,40.0,KARDEC,HQs
2011.0,"Autor:DEBEURME, LUDOVIC",LEYA.,858044294X,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,544.0,34.0,LUCILLE,HQs
2009.0,"Autor:WARE, CHRIS|Tradutor:GALERA, DANIEL",QUADRINHOS NA CIA,8535915486,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,388.0,92.9,JIMMY CORRIGAN - O MENINO MAIS ESPERTO DO MUNDO,HQs
2010.0,Autor:KILLOFFER,LEYA.,858044036X,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,34.0,AS 676 APARIÇÕES DE KILLOFER - HQ,HQs
2021.0,Autor:NEWPOP,NEWPOP -,6586799279,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,26.9,UMA VIDA IMORTAL (TO YOUR ETERNITY) - VOLUME 01,HQs
2009.0,"Autor:ABOUET, MARGUERITE|Autor:OUBRERIE, CLEMENT",L&PM EDITORES,852541932X,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,112.0,42.0,AYA DE YOPOUGON,HQs
2021.0,Autor:NEWPOP,NEWPOP -,8583622876,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,34.9,CRÔNICAS DAS GUERRAS DE LODOSS: LIVRO 01,HQs
2013.0,"Autor:VIVES BASTIEN|Tradutor:CARNEIRO, MARIA CLARA",LEYA.,8580442966,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,57.0,O GOSTO DO CLORO,HQs
2021.0,"Ilustrador:NGUYEN, DUSTIN|Autor:LEMIRE, JEFF|Tradutor:SCHEIBE, FERNANDO",INTRINSECA,6555602260,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,49.9,DESCENDER: LUA MECÂNICA VOLUME 2,HQs
2021.0,Autor:ZIDROU,FARIA E SILVA (EB),6589573204,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,64.0,69.0,NATUREZAS MORTAS,HQs
2021.0,Autor:NISIOISIN|Ilustrador:OH!GREAT,PANINI LIVROS,6555128674,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,29.9,BAKEMONOGATARI - 11,HQs
2021.0,"Autor:SHIRAI, KAIU|Ilustrador:DEMIZU, POSUKA",PANINI LIVROS,6555127988,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,29.9,THE PROMISED NEVERLAND - 18,HQs
2021.0,"Autor:KAGAMI, TAKAYA|Ilustrador:YAMAMOTO, YAMATO",PANINI LIVROS,6555128631,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,184.0,24.9,SERAPH OF THE END - 23,HQs
2021.0,"Autor:CAFAGGI, VITOR|Ilustrador:CAFAGGI, VITOR",PANINI LIVROS,6555127481,2021.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,96.0,44.9,FRANJINHA: CONTATO - (GRAPHIC MSP N.31) (CAPA DURA),HQs
2021.0,"Autor:CAFAGGI, VITOR|Ilustrador:CAFAGGI, VITOR",PANINI LIVROS,655512749X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,34.9,FRANJINHA: CONTATO - (GRAPHIC MSP N.31) (BROCHURA),HQs
2021.0,Autor:ADACHITOKA|Ilustrador:ADACHITOKA,PANINI LIVROS,6555128682,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,24.9,NORAGAMI - 23,HQs
2015.0,"Autor:ROCHETTE, JEAN-MARC|Autor:LOB, JACQUES|Autor:LEGRAND, BENJAMIN|Tradutor:LUHMANN, DANIEL",EDITORA ALEPH,8576572125,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,280.0,89.9,PERFURANEVE,HQs
2017.0,"Autor:BÁ, GABRIEL|Autor:FRACTION, MATT",PANINI LIVROS,8583680787,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,152.0,49.0,CASANOVA: AVARITIA,HQs
2018.0,"Autor:TOBIN, PAUL",PIXEL - LIVROS,8555460840,2018.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,128.0,44.9,THE WITCHER,HQs
2010.0,"Autor:QUINO (JOAQUIM LAVADO)|Tradutor:STAHEL, MONICA",WMF MARTINS FONTES,8578270576,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,64.9,10 ANOS COM MAFALDA,HQs
2018.0,"Autor:STROMQUIST, LIV",QUADRINHOS NA CIA,853593068X,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,72.9,A ORIGEM DO MUNDO,HQs
2019.0,"Autor:DE SOUSA, MAURICIO",PANINI LIVROS,8542621816,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,14.9,TURMA DA MÔNICA - GERAÇÃO 12 – EDIÇÃO 1,HQs
2019.0,"Autor:TORIYAMA, AKIRA",PANINI LIVROS,8542615549,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,21.9,DRAGON BALL SUPER VOL. 6,HQs
2019.0,"Autor:KISHIMOTO, MASASHI",PANINI LIVROS,8542615565,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,21.9,BORUTO: NARUTO NEXT GENERATIONS VOL. 6,HQs
2019.0,"Ilustrador:HAWTHORNE, MIKE|Autor:GAGE, CHRISTOS",PANINI LIVROS,8542623762,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,20.61,HOMEM ARANHA SUPERIOR #1,HQs
2020.0,"Autor:MORRISON, GRANT|Ilustrador:YEOWELL, STEVE|Tradutor:ASSIS, ÉRICO",MYTHOS EDITORA,8578672488,2020.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,213.0,74.9,ZENITH - VOLUME 01,HQs
2012.0,"Autor:STARKINGS, RICHARD",NEMO HQ,8564823152,2012.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,48.0,54.9,HIP FLASK – SELEÇÃO NÃO NATURAL,HQs
2020.0,"Autor:PILKEY, DAV|Ilustrador:PILKEY, DAV|Tradutor:CZARNOBAI, ANDRÉ",CIA DAS LETRINHAS,8574068985,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,42.9,O HOMEM-CÃO: O CONFRONTO SELVAGEM,HQs
2016.0,"Autor:AUSTEN, JANE|Autor:EDGINTON, IAN|Ilustrador:DEAS, ROBERT|Tradutor:VARIANI, FERNANDO|Tradutor:BERT, GREGÓRIO",NEMO HQ,8582862768,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,49.8,ORGULHO & PRECONCEITO,HQs
2015.0,"Autor:CAMACHO, PSONHA",SESI-SP EDITORA,8582056850,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,42.0,POGANDO,HQs
2021.0,"Autor:CRUZ, TADEU",ATLAS EDITORA,8597024038,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,250.0,95.0,PROCESSOS ORGANIZACIONAIS E MÉTODOS,Informática e Tecnologia
2021.0,"Autor:ORWELL, GEORGE",NOVA FRONTEIRA -,6556401536,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,69.9,1984 EM QUADRINHOS,HQs
2007.0,"Tradutor:WERNECK, PAULO|Autor:SATRAPI, MARJANE",COMPANHIA DAS LETRAS,8535911626,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,352.0,59.9,PERSÉPOLIS (COMPLETO),HQs
2017.0,"Ilustrador:PULIDO, JAVIER|Autor:FRACTION, MATT|Ilustrador:WU, ANNIE",PANINI LIVROS,8542604989,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,124.0,28.9,GAVIÃ ARQUEIRA: VINGADORA DA COSTA OESTE,HQs
2019.0,"Autor:TORIYAMA, AKIRA",PANINI LIVROS,8542619870,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,21.9,DRAGON BALL SUPER VOL. 7,HQs
2019.0,"Autor:MCGUIRE, SEANAN|Ilustrador:KAMPE, ROSI",PANINI LIVROS,8542623746,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,88.0,15.9,GWEN-ARANHA: ARANHA-FANTASMA,HQs
2021.0,"Autor:SMITH, BRAD|Autor:BROWNE, CAROL ANN",ALTA BOOKS -,8550815667,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,368.0,59.9,ARMAS E FERRAMENTAS,Informática e Tecnologia
2021.0,"Autor:GAMA, JOAO|Autor:LORENA, ANA CAROLINA|Autor:ALMEIDA, TIAGO AGOSTINHO DE|Autor:FACELI, KATTI|Autor:CARVALHO, ANDRE C. P. L. F. DE",LTC -,8521637349,2021.0,2.0,Nacional,LIVRO CTP,BROCHURA,PORTUGUÊS,BRASIL,304.0,120.0,INTELIGÊNCIA ARTIFICIAL - UMA ABORDAGEM DE APRENDIZADO DE MÁQUINA,Informática e Tecnologia
2015.0,"Autor:FAKURY, RICARDO H.|Autor:SILVA, ANA LYDIA R. CASTRO E|Autor:CALDAS, RODRIGO B.",PRENTICE HALL BRASIL,8543001129,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,496.0,167.0,DIMENSIONAMENTO DE ELEMENTOS ESTRUTURAIS DE AÇO E MISTOS DE AÇO E CONCRETO,Engenharia
2003.0,"Autor:HISDORF, JORGE WILSON|Autor:BARROS, NEWTON DELEO DE|Autor:TASSINARI, CELSO AURELIO|Autor:COSTA, ISOLDA",THOMSON PIONEIRA,8522103526,2003.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,348.0,109.12,QUÍMICA TECNOLÓGICA,Engenharia
1976.0,"Autor:FABICHAK, IRINEU",NOBEL,8521301448,1976.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,59.9,PEQUENAS CONSTRUÇÕES RURAIS,Engenharia
